Date,PX_LAST,PX_HIGH,PX_LOW
2/8/2023,410.65,414.53,409.93
2/7/2023,415.19,416.49,407.57
2/6/2023,409.83,411.29,408.1
2/3/2023,412.35,416.97,411.09
2/2/2023,416.78,418.31,412.88
2/1/2023,410.8,413.67,402.35
1/31/2023,406.48,406.53,400.77
1/30/2023,400.59,405.13,400.28
1/27/2023,405.68,408.16,403.44
1/26/2023,404.75,404.92,400.03
1/25/2023,400.35,400.7,393.56
1/24/2023,400.2,401.15,397.64
1/23/2023,400.63,402.645,395.72
1/20/2023,395.88,396.04,388.38
1/19/2023,388.64,391.08,387.26
1/18/2023,391.49,400.12,391.28
1/17/2023,397.77,400.23,397.06
1/13/2023,398.5,399.1,393.34
1/12/2023,396.96,398.485,392.42
1/11/2023,395.52,395.6,391.38
1/10/2023,390.58,390.65,386.27
1/9/2023,387.86,393.7,387.67
1/6/2023,388.08,389.25,379.4127
1/5/2023,379.38,381.84,378.76
1/4/2023,383.76,385.88,380
1/3/2023,380.82,386.43,377.831
12/30/2022,382.43,382.58,378.43
12/29/2022,383.44,384.35,379.08
12/28/2022,376.66,383.39,376.42
12/27/2022,381.4,383.15,379.65
12/23/2022,382.91,383.06,378.03
12/22/2022,380.72,386.2134,374.77
12/21/2022,386.23,387.41,382.69
12/20/2022,380.54,382.23,377.85
12/19/2022,380.02,383.82,378.28
12/16/2022,383.27,386.575,381.04
12/15/2022,389.63,395.25,387.885
12/14/2022,399.4,405.5,396.31
12/13/2022,401.97,410.49,399.07
12/12/2022,398.95,398.95,393.412
12/9/2022,393.28,397.62,393.15
12/8/2022,396.24,397.36,393.2684
12/7/2022,393.16,395.64,391.97
12/6/2022,393.83,399.99,391.64
12/5/2022,399.59,404.93,398.17
12/2/2022,406.91,407.86,402.14
12/1/2022,407.38,410,404.75
11/30/2022,407.68,407.68,393.48
11/29/2022,395.23,397.3,393.3
11/28/2022,395.91,400.81,395.11
11/25/2022,402.33,402.91,401.535
11/23/2022,402.42,402.93,399.31
11/22/2022,399.9,400.07,395.1527
11/21/2022,394.59,395.82,392.66
11/18/2022,396.03,397.81,393.04
11/17/2022,394.24,394.95,390.14
11/16/2022,395.45,397.78,394.79
11/15/2022,398.49,402.31,394.49
11/14/2022,395.12,400.1799,394.83
11/11/2022,398.51,399.35,393.61
11/10/2022,394.69,395.04,385.642
